Simple and good,"
  Good product
",5.0 out of 5 stars,Leo
Excellent,"
  Big step up from Beats. Sound quality is excellent.
",5.0 out of 5 stars,Gregory Bender
No airpods in the airpod box pissed beyond belief,"
  Beyond pissed received the item today and the airpods were not inside the box
",1.0 out of 5 stars,Jordan seymour
Great,"
  Like that they are compact.
",5.0 out of 5 stars,Amazon Customer
Great price,"
  Sound quality is fantastic.
",5.0 out of 5 stars,Troy A Haggerty
They do not work,"
  Stop working after the first month of uses so now I can’t return them
",2.0 out of 5 stars,Michael Simmons
"THESE BROKE IN 5 MONTHS, REFURBISHED CRAP, CHECK OTHER REVIEWS","
  THIS PERSON IS SELLING REFURBISHED PRODUCTS
",1.0 out of 5 stars,Adam Fox
Awesome,"
  Sweet voice..
",5.0 out of 5 stars,Ben
♥️,"
  Lives up to Apple reputation
",5.0 out of 5 stars,Liza Reyes
Annoying echo!,"
  I constantly have my two airpods out of sync with each other and hear an echo.
",1.0 out of 5 stars,Kenneth
Great sound and battery life,"
  Great improvement over my old AirPods. Sound and battery life are impressive.
",5.0 out of 5 stars,"John R. Hyde, MD"
Excellent product,"
  So convenient when on the go! No need to pull out your phone when having Siri
",5.0 out of 5 stars,Jesse
Not satisfying,"
  They have a buzzz in it like a loose wire or something
",1.0 out of 5 stars,Monique t.
Good but,"
  AirPods will change your life
",5.0 out of 5 stars,Daniel Hein
Great AirPods for Conference calls!,"
  My husband loves these AirPods!
",5.0 out of 5 stars,Cheryl
Great,"
  Great
",5.0 out of 5 stars,Mark Werner
Beautiful,"
  Wife loves it...
",5.0 out of 5 stars,Amazon Customer
Worth it to buy.,"
  Great earphones.
",5.0 out of 5 stars,Kathyrn Scott
Great Sound,"
  Perfect
",5.0 out of 5 stars,Charles Philip Byers
Great product,"
  This is a genuine Apple product and performs as expected.
",5.0 out of 5 stars,Amazon Customer
Perfect fit and sound,"
  These have been great, music and calls are crystal clear.
",5.0 out of 5 stars,Jonathan Brent
Great purchase I highly recommend,"
  Love these headphones.  So comfy sometimes I forget they are even in my ear.
",5.0 out of 5 stars,Jessica Piggee
Satisfied,"
  Great product
",5.0 out of 5 stars,Rimla
Great product and speedy delivery,"
  Delivery was pretty fast and they work great. Packaging was not damaged at all. Great job!!
",5.0 out of 5 stars,Diego
Awesome comfortable,"
  Bought for wife she uses for entertainment and work calls and absolutely loves them!
",5.0 out of 5 stars,Amazon Customer
I bought them for my daughter and she loves them.,"
  She liked the compact size and the good fit.
",5.0 out of 5 stars,Jacinda Ivery
Good product,"
  It is a really good product I bought them for my self and they work
",5.0 out of 5 stars,Evelyn
They die too quick.,"
  Very poor quality. Not worth the price.
",1.0 out of 5 stars,Karen
Great sound!!,"
  Great sound!
",5.0 out of 5 stars,Andrew Campbell
Love them!,"
  Love them, great investment!
",5.0 out of 5 stars, As888
He LOVES them,"
  Bought them for my fiancé and HE LOVES LOVES LOVES THEM!!! 💙
",5.0 out of 5 stars,ANGEL
Perfect,"
  Perfect! Came as said nothing damaged, brand new, really nothing, it’s like buying it from the apple store
",5.0 out of 5 stars,beaulo
Comodidad,"
  Excelente como todo producto de Apple.
",5.0 out of 5 stars,maria soledad
Love it,"
  Great price and product. Quick delivery
",5.0 out of 5 stars,NP
Like it,"
  Pleasure
",5.0 out of 5 stars,Fabiola 
Best,"
  Besides how many times I had replaced the headphones cause of amazon
",5.0 out of 5 stars,Sasha
Air pod,"
  Good as new
",5.0 out of 5 stars,Leanor Nava
Excellent sound - great fit,"
  Very good sound quality. Fit great. Good for running but do need to re-adjust from time to time.
",5.0 out of 5 stars,John
Easily lost,"
  Too easy to fall out of ear, without knowing
",3.0 out of 5 stars,Jean Sullivan
Recomiendo,"
  Son súper buenos me encantaron
",5.0 out of 5 stars,isabel
Would Recommend,"
  AirPods work like a charm. It charges pretty quickly & it’s very convenient.
",5.0 out of 5 stars,Kiana
Works great !!!,"
  Works well
",5.0 out of 5 stars,Karel
no wires,"
  They work really well I love the sound
",5.0 out of 5 stars,Amazon Customer
Excellent quality!,"
  Bought for my daughter who loves them!
",5.0 out of 5 stars,Pamela
Don’t buy,"
  Got a used product
",1.0 out of 5 stars,Adriana Molina
Work great and are as advertised!,"
  No complaints.  As advertised and they work great!
",5.0 out of 5 stars,Michelle Branco
Good,"
  Liked them
",5.0 out of 5 stars,Justin Allers
Amazing,"
  The AirPods are truly amazing and comfortable. Easy to carry around, exercise, etc!
",5.0 out of 5 stars,Enrique Diaz
Good product,"
  Very good product
",5.0 out of 5 stars,Dereona
My AirPods would not connect,"
  Do not buy these AirPods they wouldn't even connect to my phone.
",1.0 out of 5 stars,Harry Morfit
Exactly as described.,"
  Can’t complain. They are exactly like my AirPod 1s but better! And I paid the same price as I did for my AirPod 1s.
",5.0 out of 5 stars,Kent
They are real apple Air pods !!,"
  They Are great, Real Apple Air pods.
",5.0 out of 5 stars,Zeb
Rich quality sound,"
  It came new in a box .amazing sounds
",5.0 out of 5 stars,rose wendy Agbley
Sound quality and wireless charging.,"
  The new AirPods are much improved. The wireless charging units are an excellent addition.
",5.0 out of 5 stars,Amazon Customer
Perfect,"
  Perfect, great sound quality and excellent battery life as well.
",5.0 out of 5 stars,Cyril
Awesome,"
  Their perfect thought they wouldnt be able to fit in my ears but they actually do and dont fall out at all.
",5.0 out of 5 stars,Amazon Customer
Good but expensive,"
  Good but expensive.
",4.0 out of 5 stars,MANISH R SAHAY
Great,"
  Love em
",5.0 out of 5 stars,Steve C.
Working good so far.,"
  Working good so far.
",5.0 out of 5 stars,Jesus M Gutierrez
Love my AirPods!,"
  Never had wireless headphones before these. They are incredible, just wish they were a bit louder.
",5.0 out of 5 stars,Mollie D.
Very comfy & awesome quality,"
  Very comfortable, Amazing engineering from Apple.
",5.0 out of 5 stars,jonahlomu
Great,"
  Battery life, lasts long. Sound quality is great.
",5.0 out of 5 stars,Denise
Second order better.,"
  The first ones I ordered were much better than the second pair.
",3.0 out of 5 stars,Amazon Customer
really worth buying one of these,"
  really worth buying one of these
",5.0 out of 5 stars,ingrid guillen
Value,"
  I like these walking & at the pool.
",5.0 out of 5 stars,Larry J. Ortt
Great value,"
  Wonderful Adam wonderful price purchases for my grandson and he loves them
",5.0 out of 5 stars,Barry  walker
I love them,"
  Amazing
",5.0 out of 5 stars,Cheissa
Versatile,"
  Able to use these in all capacities.  Gym, walking, work, very versatile and no issues
",5.0 out of 5 stars,Robert Duffy
Great for my sister,"
  Amazing but the left airpod stoped working ;(((((
",3.0 out of 5 stars,Martin
Good Purchase,"
  Very loud, and you can’t hear other when volume is at it’s max.
",5.0 out of 5 stars,Odelia C.
Awesome,"
  Great Product.
",5.0 out of 5 stars,Dris
Great product!,"
  My younger son love it...thinking about ordering another for my older son as a gift.
",5.0 out of 5 stars,Cynthia Sims
airpods,"
  Kids love them.
",4.0 out of 5 stars,Paula Crews
That they do work but like in a week it may hurt your ear,"
  They are actually cool but it hurts my ears when I put them on
",5.0 out of 5 stars,Jesús Reyes
Great product!!!!,"
  Amazing item that resulted in better results than anticipated.
",5.0 out of 5 stars,Gary H
Great,"
  Awesome
",5.0 out of 5 stars,Richard Gormley
Nice,"
  Wife Happy Am Happy
",5.0 out of 5 stars,DTO
Real,"
  These are legit 100% real Airpods. Buy with confidence!
",5.0 out of 5 stars,Jonathan
While these are the first generation...,"
  ....they work great!
",5.0 out of 5 stars,Carvie Gillikin
Great Apple Airpods,"
  Great Apple AirPods.
",5.0 out of 5 stars,Natalie Catmull
Highly recommend,"
  Love love my Apple Air pods with wireless charger.
",4.0 out of 5 stars,Maria
Good but pricey,"
  It works, but a little pricey.
",5.0 out of 5 stars,bruce dangelmaier
You will glad you purchased them,"
  Very happy with them, I love that they don’t fall out of my ears even when I fall asleep with them in
",2.0 out of 5 stars,Darla waid
perfection,"
  love them
",5.0 out of 5 stars,Selene Molina
Good product,"
  It is very good
",5.0 out of 5 stars,erick
Great product,"
  It’s exactly what I was expecting
",5.0 out of 5 stars,yollyang_
Compact and good quality.,"
  I like the sound quality and the fact that the pods fit magnetically in the case.
",5.0 out of 5 stars,Amazon Customer
Good quality,"
  Good battery life and sounds good
",4.0 out of 5 stars,MeSha
Excellent sound!!,"
  Absolutely love it
",5.0 out of 5 stars,Cary14
Earbuds,"
  I love how well they work with my Iphone
",5.0 out of 5 stars,Nancy
This is an instant buy if you are on the fence,"
  I love this product it is perfect for before sporting events and on long car rides they last the whole car ride and beyond this is awesome!!
",5.0 out of 5 stars,Annie1975
"They don't block ears (good), and they are more comfortable than my other pair.","
  Just what I wanted.
",5.0 out of 5 stars,Howard J. Howland
Perfect Gift,"
  Made a great gift!!
",5.0 out of 5 stars,Ken
Wireless charging is great.,"
  Ear pods are comfortable and work well with phone for making calls and Siri
",5.0 out of 5 stars,Amazon Customer
AirPods,"
  Good sound quality, noise cancellation is okay
",4.0 out of 5 stars,Michael Burns
Unmatched volume,"
  Left side has 1/2 the volume of right side
",1.0 out of 5 stars,Steve
I love this. Very good quality,"
  Love it !
",5.0 out of 5 stars,Rahim
Great,"
  Great
",5.0 out of 5 stars,SJF
Charging cable does not work,"
  Charging cable does not work. Else works fine.
",3.0 out of 5 stars,Alma
Disappointed,"
  I thought the battery life would be better.
",3.0 out of 5 stars,Rashidah Callahan
Very reliable,"
  I love this product.  I use it everyday at work and home.  They are very convenient.  Would suggest to everyone
",5.0 out of 5 stars,Kim
Exactly what I expected,"
  Great product
",5.0 out of 5 stars,Christopher Ryan
AirPods,"
  Love them
",5.0 out of 5 stars,Kindle Customer
Perfect,"
  Size, sound, price
",5.0 out of 5 stars,Patricia Ehrle
They work,"
  They are AirPods. They work like they should.
",5.0 out of 5 stars,David wendell
I mean their Airpods.,"
  They are airpods they're the best truely wireless earbuds out!
",5.0 out of 5 stars,𝕁𝕒𝕪 𝕛𝕒𝕪 🏳️‍🌈
Good purchase,"
  Needs to be higher column and more bass
",5.0 out of 5 stars,Denis OLeary
"Cheaper place to buy, same quality.","
  Very nice and sleek look. The noise cancellation is very poor, but the volume makes up for that.
",5.0 out of 5 stars,ALEXANDRE TADEU PONCE
Good,"
  Nice
",5.0 out of 5 stars,Mary
Good,"
  Good
",5.0 out of 5 stars,Michel Rodriguez
Love em,"
  I love them . Sound great . Fits prefect
",5.0 out of 5 stars,Cydney
Increrible,"
  Los amo enserio son musho mejor de lo q pude esperara
",5.0 out of 5 stars,Leslie
Nice product,"
  My callers Still hear it if background noise
",5.0 out of 5 stars,zslaughter88
Great product,"
  Great product
",5.0 out of 5 stars,Gautam
Great,"
  Took two orders to get them
",5.0 out of 5 stars,Unknown customer 
Great,"
  Very satisfied with product and speed of delivery.
",5.0 out of 5 stars,AB
I have to go hand free to be able to drive a c company truck so I suck it up cupcakes,"
  The price but I bit the bullet
",5.0 out of 5 stars,Amazon Customer
I got them on time,"
  I love it them
",5.0 out of 5 stars,Jose Benavides
Nothing,"
  They were awful.
",3.0 out of 5 stars,Robert L
Is not good,"
  I can’t hear nothing fro both AirPods
",1.0 out of 5 stars,Saffie K Sanyang
For the 1st Gen it’s really good,"
  Not as loud as I would like but loud enough for a how small and wireless they are and the battery life is great
",4.0 out of 5 stars,Joshua Soria
Advantages make it worth price,"
  Love them
",5.0 out of 5 stars,A
Worth the money,"
  My daughter loves them
",5.0 out of 5 stars,Melaniemom
Overpriced and hurt past 30 minutes,"
  The AirPods aren’t comfortable in the ears.
",2.0 out of 5 stars,Anonymous 
eflkm[fmQ,"
  [MDFOQJFPqf
",5.0 out of 5 stars,JD Moore
Good product,"
  It's overall good product
",5.0 out of 5 stars,R Jivani
Great Quality,"
  Quick shipment, came as described, packaged well, and works as it should....would order again from this company
",5.0 out of 5 stars,Matt
Only able to order 1,"
  Ok
",5.0 out of 5 stars,Dorrine McLin
No more wires,"
  Great earphones
",5.0 out of 5 stars,Gwen fruge
Good product must get,"
  Great for music
",5.0 out of 5 stars,Jason
It Wireless,"
  To watch moviesmy iPad
",5.0 out of 5 stars,Snowhi
So far so good,"
  So far so good
",5.0 out of 5 stars,Kara
I give thumbs up,"
  I like the product and service
",5.0 out of 5 stars,Robert Devoe
Good not great,"
  Great quality except for random shorting our sound .
",4.0 out of 5 stars,Pertrice Davis
Good quality,"
  Really nice product, some people may find discomfort but it fits well as any other ear buds
",5.0 out of 5 stars,Hunter Starkey
Perfection!,"
  Great earphones!!!!  Works perfectly!!!
",5.0 out of 5 stars,Amazon Customer
The charge last and the head phones are great,"
  I love them!
",5.0 out of 5 stars,Cami Cornell
I like it a lot.,"
  I like it to use it on my iPhone IPod and IPad.
",5.0 out of 5 stars,Jessie Koppinger.        Amazon Customer
hands free,"
  great ear buds
",5.0 out of 5 stars,Jack G
Air Pods🙌🏻,"
  Great product
",5.0 out of 5 stars,Nicole Crick
Great AirPods,"
  Same sound as previous AirPods, with many great new features.
",4.0 out of 5 stars,Andie
its thick and it looks good,"
  I like that it's thick and it looks great
",4.0 out of 5 stars,Mavis Thomas
Originales,"
  Para ser inalámbricos muy bueno suena como cualquier audífonos de apple
",5.0 out of 5 stars,Carmen M.
Love AirPod,"
  Love this AirPod so much
",5.0 out of 5 stars,Suparthiwi Ni Nengah
Our Daughter loves it.,"
  Over all.  Works great.
",5.0 out of 5 stars,Philip
Buen producto,"
  Buen producto
",5.0 out of 5 stars,Franklin
Works great compact and good sound quality,"
  Sound quality
",5.0 out of 5 stars,James Kuzminsky
Apple Airpods,"
  Work great!
",5.0 out of 5 stars,Holly Searp
Great product,"
  Works great and has awesome battery life
",5.0 out of 5 stars,Marcus
Air buds,"
  Wonderful product
",5.0 out of 5 stars,Love this app and it does improve vocabulary ....while offering a challenge and having fun
This’s very nice head phone,"
  Good buy
",5.0 out of 5 stars,Sanjai Singh
Awesome,"
  Great
",5.0 out of 5 stars,Joe E.
great deal,"
  my grand son loves it
",5.0 out of 5 stars,Kindle Customer
Faxx! YURR jit,"
  It’s cool and worff it cuh
",5.0 out of 5 stars,Anthony rodriguez
Didn’t work,"
  My right air pod only worked my left one doesn’t
",1.0 out of 5 stars,Hannah
Es muy utli,"
   El sonido
",5.0 out of 5 stars,Rohanny Montero reye
suena mal,"
  esta dañado un airpod, y es el izquierdo
",2.0 out of 5 stars,Alejandro Alviarez
Works great!,"
  Works Great!
",5.0 out of 5 stars,Unknown
Awesome purchase,"
  Great product by Apple.
",5.0 out of 5 stars,Viraj Parikh
Take care of nyc workers !!!,"
  Take care of nyc workers !!!
",1.0 out of 5 stars,Sara Scolfeld
Nice,"
  Nice
",5.0 out of 5 stars,Monica A.
Amazing quality,"
  Sound quality is amazing and connection speed is so fast!
",5.0 out of 5 stars,HaleighR
5 stars,"
  Great headphones!
",5.0 out of 5 stars,ben hoffland
Great quality,"
  They were a gift and they work great!!!
",5.0 out of 5 stars,Darcele Blackmon
Ease of use,"
  Easy to use!! Just hold them close to your iPhone and link them up.
",5.0 out of 5 stars,Deborah Lynn Slater
FAST SHIPPING,"
  Great Product Fast shipping love amazon.
",5.0 out of 5 stars,R S H M
Android or Apple,"
  Perfect match for both of my children; one has Android and one has Apple.
",5.0 out of 5 stars,Kelsey Rose Stannert
!!!,"
  Love them!
",5.0 out of 5 stars,Sara Y 
Excellent,"
  I been having them for a few months now and I absolutely love them
",5.0 out of 5 stars,Yulissa Nicole Munoz
Loud,"
  Haven’t used much but good lost one in school but some short person found it
",5.0 out of 5 stars,Chris
Awesome product,"
  Love them, great buy
",5.0 out of 5 stars,cintia mata
Amazing product,"
  Excellent sound quality
",5.0 out of 5 stars,Melinda McClure
Love,"
  I ordered these as a Christmas gift for my son. He loves them!
",5.0 out of 5 stars,Amazon Customer
Best battery life!,"
  Awesome earphones
",5.0 out of 5 stars,lghinea
They are real apple brand,"
  So perfect
",5.0 out of 5 stars,Jonathan Torres
Awesome headphones,"
  Use them everyday at work to drown out the sound of others, and listen to music.
",5.0 out of 5 stars,Kristen
New,"
  Mine were new!!
",5.0 out of 5 stars,David H
Perfect! No complaints.,"
  Delivered on time & they sound great!
",5.0 out of 5 stars,Alex Kirkpatrick
wont charge,"
  used like 4 time then went to charge the case  and cant get them to charge
",2.0 out of 5 stars,Amazon Customer
"Happy wife , Happy Life","
  got these for my loves birthday and she loves them!
",5.0 out of 5 stars,Steven Burgos
Convenient,"
  Granddaughter loves them.
",5.0 out of 5 stars,Thomas A Fribbs
happy :),"
  looked like legit airpods. very happy
",5.0 out of 5 stars,Hailey Grace
AirPods are the best!,"
  So easy to use and they have great sound!",5.0 out of 5 stars,C.C.Muse
Seems great,"
  Teenager swears it's the best thing that ever happened to him.
",5.0 out of 5 stars,Ingrid
Original and the best,"
  Cant beat this product, great battery life and works seamlessly across all devices
",5.0 out of 5 stars,Cheyriff
Luv'em,"
  Due to the size of the case it can get lost easily.
",5.0 out of 5 stars,A Sanders
This is great,"
  This is the best product I have ever ordered off amazon or cane in brand new and this is great quality
",5.0 out of 5 stars,Solana
Perfect!,"
  Upgraded from 1st Gen AirPods. Like them even more with wireless charging feature
",5.0 out of 5 stars,Paul L. Neel
Great,"
  Love them
",5.0 out of 5 stars,Kaye M. Carlisle
Air pods,"
  Thank you
",5.0 out of 5 stars,EZ Ship-N-Link
Apple AirPods Wireless Charging,"
  Product exactly as described. Fast delivery. My son was happy to receive for Christmas.
",5.0 out of 5 stars,Kristine Roy
Perfect gift!,"
  Amazing!
",5.0 out of 5 stars,Arelis Shimizu
These are fantastic - Worth the money,"
  Great item. Love them.
",5.0 out of 5 stars,Edward
Worth the price,"
  Very nice product, once in a while A they start to glitch out and make weird loud noises.
",5.0 out of 5 stars,James b Rivas
Son lo mejor,"
  Súper cómodos, súper fáciles de usar. Perfectos para todo!!
",5.0 out of 5 stars,Laura
Good,"
  Great for everyday use
",5.0 out of 5 stars,Bornr
New,"
  Convenient
",5.0 out of 5 stars,brian
Love them.,"
  Work great.
",5.0 out of 5 stars,lovetoread
Bad Bluetooth connection,"
  Bluetooth connection jeeps on getting interrupted.
",2.0 out of 5 stars,Yo Ba
Amazing Products,"
  Worked incredible! My wife absolutely loves them!!
",5.0 out of 5 stars,Brandon Smith
Headphones,"
  The have great sound great head phones for iPhone.
",5.0 out of 5 stars,Aerica Bland
Happy purchase!!,"
  Just amazing, no need for more words
",5.0 out of 5 stars,Jerry Wu
Excellent,"
  Very good
",5.0 out of 5 stars,DaveW
Awesome,"
  Daughter absolutely loves them. She said best head phones by far
",5.0 out of 5 stars,Jessie Rebecca Sheffield
"Apple AirPods, get it if you still don’t have it.","
  Just great product, recommend for everyone!
",5.0 out of 5 stars,Eugene Podolsky
👏🏼👏🏼👍🏼,"
  Sound quality isn’t much different from the regular wired headphones, still like them tho
",5.0 out of 5 stars,Aiden
Great quality,"
  Awesome!!
",5.0 out of 5 stars,sherlene
Very good,"
  The product did exactly what it promised it would do, but at a good price too.
",5.0 out of 5 stars,Macy west
BEST,"
  Brand new one, don’t trust negative comments
",5.0 out of 5 stars,Shawn
I love them think you for everything,"
  I love them
",5.0 out of 5 stars,Justin Gorden
was amazed at how well they stay in my ears.  they have not fallen out,"
  took a long time to purchase, because i was afraid they would fall out of my ears.  SO not the case at all.
",5.0 out of 5 stars,David Wilson
Awesome,"
  Awesome
",5.0 out of 5 stars,Tim P.
"I’m placing a replacement order to give it another try, hopefully they don’t mess up my order again!","
  It’s really disappointed cause what I received it’s only the charging case but no AirPods in it!
",1.0 out of 5 stars,Amazon Customer
",","
  Awesome I am very happy with it
",5.0 out of 5 stars,Amazon Customer
Best ever,"
  This was the best thing I have ever bought. I can listen to music any time anywhere
",5.0 out of 5 stars,Judy Gioia
Greatest,"
  No dislikes, infinite likes.
",5.0 out of 5 stars,Zincero
Good,"
  Good
",5.0 out of 5 stars,Liz Li
They play,"
  They work
",4.0 out of 5 stars,Clay Howell
Great product,"
  Good sound quality .
",5.0 out of 5 stars,todd
Mi hija dicen que le funcionan muy bien.,"
  Si me gustaron
",5.0 out of 5 stars,Amazon Customer
Ringing noise,"
  There’s a high-pitched noise in the left airpod everytime i’m not listening to something.
",3.0 out of 5 stars,Irving Cortez
Stopped working,"
  Stopped working at two months of use.
",1.0 out of 5 stars,Amazon Customer
NO GOOD!!!,"
  Dont waste your money!!
",2.0 out of 5 stars,Analee
Works great,"
  For everyone saying it disconnects too often, it’s only because it has sensors to detect if it’s in the ear
",5.0 out of 5 stars,Zz
Value,"
  Worth the money.
",5.0 out of 5 stars,Robert Scheid
Great item,"
  Works perfectly
",5.0 out of 5 stars,Ashica Smith
Bad way to purchase - just go to Apple. Flawed product,"
  The left earbud stopped working within one month.
",1.0 out of 5 stars,Michelle
Bueno,"
  Bueno
",5.0 out of 5 stars,Rene
Ease of use,"
  Sound quality noise canceling and battery life
",5.0 out of 5 stars,Clifford Brewer
Great headsets,"
  Very good product and battery life is awesome
",5.0 out of 5 stars,Sandeep Rajhans
.,"
  Love the long battery life, and how intuitive they are.
",5.0 out of 5 stars,William J. Moran
Good,"
  AirPods , AirPods + Wireless Charging Case . I like it so much
",5.0 out of 5 stars,Ana
Great Sound!!,"
  Love them...best purchase around.
",5.0 out of 5 stars,Regina Begley
Easybility,"
  Fantastic product, very easy to switch between apple products
",5.0 out of 5 stars,Zulieth
We like them.,"
  Good ear tunes!
",5.0 out of 5 stars,Dominiczuckswert
Convenient use,"
  Great product, easy to use and quality sound.
",5.0 out of 5 stars,Tim Scudder
Get they are amazing.,"
  amazing! Fit's my ears great.
",5.0 out of 5 stars,diana
Perfect!,"
  Does not fall out , amazing sound quality, good charge life , such a good product, will get again ! :)
",5.0 out of 5 stars,Mckenzie
ABSOLUTELY PER,"
  Exactly as it says. At first I was scared to buy them through here but I’m happy I did
",5.0 out of 5 stars,Briana Bonilla
Air pods,"
  Liked everything. Great price and great gift!
",5.0 out of 5 stars,Kathleen Jordan
AirPods,"
  They work great!
",4.0 out of 5 stars,John Korte
Lo mejor para tí o para regalar...,"
  Lo compré para regalar...quedé como un Rey Mago!! 😀
",5.0 out of 5 stars,Oscar Gonzalez
Right Choice,"
  Good seller
",5.0 out of 5 stars,Anibal Arcelay
Awesome,"
  10/10 would buy again
",5.0 out of 5 stars,Evan
Amazing,"
  Absolutly  wonderful buy  these if you have the new iPhone or have any of the apple watch products
",5.0 out of 5 stars,Gblack
Airpods Rechargeable Way to GO!,"
  I really love it and happy that I purchased the rechargeable case.
",5.0 out of 5 stars,Gail Mallory
They feel great!,"
  I was worried that they would be uncomfortable in my ears after using Apple earbuds, but they feel great in the ears!
",5.0 out of 5 stars,Nick V
Awesome product,"
  Best TWS
",5.0 out of 5 stars,Maxim Pak
Awesome product,"
  There great I can go a few days without having to charge
",5.0 out of 5 stars,Amazon Customer
"Looking for a great headphone investment, Here it is!","
  Overall a great small little investment! Highly recommend! And shipping was half the time! Great product! Couldn’t be happier!
",5.0 out of 5 stars,Jacob R
Beautiful quality!,"
  Great! Well worth money for sound quality. Like wireless charging too.
",5.0 out of 5 stars,Amazon Customer
Overall happy with purchase.,"
  It doesn’t appear the AirPods are made to universally fit everyone’s ears comfortably!
",4.0 out of 5 stars,Veronica Triplett
Fake,"
  Paid for Fake AirPods. Definitely returning. Very upset over the hassle.
",1.0 out of 5 stars,jj38712
Excellent,"
  excellent apple products, always satisfied.
",5.0 out of 5 stars,Zhan Yi
Product is good,"
  Good
",5.0 out of 5 stars,Vijayabhaskara Reddy Chevuru
Fix the connection problems,"
  I love the form factor and the whole connection to apple but the Bluetooth is very glitchy.
",4.0 out of 5 stars,Jack Reed
Air Pods,"
  Work good with great connections
",5.0 out of 5 stars,Amazon Customer
First time buyer,"
  Came fast in the mail, brand new, love them
",5.0 out of 5 stars,justiz
They are the real apple air pods,"
  I thought they weren’t going to be the same as the ones you buy through Apple, but they were
",5.0 out of 5 stars,Annaka
Love!,"
  Love these airpods. Hold a charge very well!
",5.0 out of 5 stars,Tess1528
Good,"
  Good
",5.0 out of 5 stars,jose d cuevas
Recommend,"
  Love them!
",5.0 out of 5 stars,Amazon Customer
Fake !!!!!,"
  Got FAKE earphones .. Extremely disappointed .. !!!! Bought it as a gift, but now need to wait ..",1.0 out of 5 stars,Amazon Customer
Fast Shipping,"
  Great product, Thanks",5.0 out of 5 stars,Marker 
Good over all,"
  3 1/2 for battery it dies a little to fast
",4.0 out of 5 stars,Marcos
Long lasting terrific sound,"
  These are the best ear phones I have ever purchased
",5.0 out of 5 stars,Keith S
Great product,"
  Love it
",5.0 out of 5 stars,Theresa
Likes,"
  Like a lot. Do bother ears some. But mostly like
",5.0 out of 5 stars,Pam 
Good,"
  Nice
",5.0 out of 5 stars,Nb
Nice sound,"
  Really like it, clean sound
",5.0 out of 5 stars,Angel Xaviel Peña Puente NO-1184
Basically perfect,"
  Not the best for noise cancelling but they are really great quality headphones!
",5.0 out of 5 stars,Amazon Customer
Will recommend to anyone,"
  Boss product. Too expensive
",5.0 out of 5 stars,Amazon Customer
They're awesome !!,"
  I love them !! Very happy customer
",5.0 out of 5 stars,Lisa
iPhone earbuds,"
  One side works and the other one does not. I gave these to my granddaughter for her birthday. Would like a replacement.
",2.0 out of 5 stars,Jean
I love them,"
  Sound great and battery life is excellent
",5.0 out of 5 stars,drew arjonilla
Real airpods,"
  They are real apple airpods
",5.0 out of 5 stars,naiya destiny
Sound no wires,"
  I phone
",5.0 out of 5 stars,Nita
Sound awesome,"
  Love them ! They stay connected to my iwatch better than any other device I’ve tried
",5.0 out of 5 stars,Amazon Customer
Great sound,"
  Great product
",5.0 out of 5 stars,Tjerron Ballard
Love the product,"
  Great product
",5.0 out of 5 stars,Nader
Apple products always good,"
  Sound quality
",5.0 out of 5 stars,Amy G.
Love these,"
  My son loves it
",5.0 out of 5 stars,Az
"Great purchase, despite apprehension about need.","
  Great gift to self, convenience and form factor over other wireless headphones (Bose qc35) is an unanticipated game-changer
",5.0 out of 5 stars,Amazon Customer
Way better than wired earbuds,"
  Fabulous
",5.0 out of 5 stars,DAMJr
apple rarpids,"
  I bought them as a gift for my grandson. Lives them!!
",5.0 out of 5 stars,kathy h.
Waste of money 💀,"
  I just got them and only one work🤦🏾‍♀️
",1.0 out of 5 stars,Ki
the product,"
  My son love this product, it matched on his vivo phone. I am happy for him.
",5.0 out of 5 stars,Jocelyn Simpson
Great!,"
  Súper cool
",5.0 out of 5 stars,JENNIFER PEREZ
Perfect,"
  Everything is perfect!
",5.0 out of 5 stars,cjxzz
very pleased,"
  very pleased
",4.0 out of 5 stars,GET
Excellent,"
  I use them with my Iwatch.
",5.0 out of 5 stars,Laura A. Lee
Never Let them die especially the case or else the AirPods from our,"
  They are soo good I like them because it would know wen I wanted to take them out
",5.0 out of 5 stars,Wells Davidson
You will be happy!,"
  Apple is simply the best at making products that are easy to use and super convenient!
",5.0 out of 5 stars,Amazon Customer
Great product,"
  Great produce. Very hapoy
",5.0 out of 5 stars,Amanda
Had two sets. Will not buy a third.😡,"
  Would Not work for answering calls. Poor Communication with phone. A lot of bugs to fix
",1.0 out of 5 stars,Melvin Roe Jr
Superior quality,"
  Love them!!
",5.0 out of 5 stars,Amazon Customer
Real authentic apple AirPods,"
  Real AirPods. Came nicely packaged. Love them!
",5.0 out of 5 stars,Lisa D.
Superb,"
  I like to listen music clear sound and bass specially details of sound make me crazy
",5.0 out of 5 stars,salma zekria
it’s good,"
  good
",5.0 out of 5 stars,Rawan 
Horrible do not buy ! Must read,"
  Do not buy came opened it and it wasn’t sealed and no head phones ! Do not buy this product
",1.0 out of 5 stars,Mike walsh
great,"
  great
",5.0 out of 5 stars,SS
never get it,"
  I never get it or cancel, sorry I cancel order
",1.0 out of 5 stars,Salvador S.
Air Pods,"
  Very pleased!
",5.0 out of 5 stars,Jody
Not the best,"
  Sometimes they don’t connect and the sound is off and makes clicking noises
",2.0 out of 5 stars,Shawn
Awesome,"
  Awesome
",5.0 out of 5 stars,Mark cherry
